G600 	WH	NJ	15:00	17:41	200  
D2272	WH	NJ	15:09	18:01	200  
D3092	WH	NJ	15:36	18:29	200  
D3074	WH	NJ	15:41	18:48	200  
D3024	WH	NJ	15:43	19:19	200  
D3070	WH	NJ	15:50	19:03	200  
G1546	WH	NJ	15:50	18:43	200  
G1726	WH	NJ	16:15	18:53	200  
D3062	WH	NJ	16:20	19:24	200  
G578 	WH	NJ	16:32	19:08	200  
D3066	WH	NJ	16:36	19:39	200  
D638 	WH	NJ	16:41	19:57	200  
D2224	WH	NJ	16:47	20:04	200  
D2208	WH	NJ	17:20	20:15	200  
D3004	WH	NJ	17:25	20:25	200  
D3078	WH	NJ	17:31	20:35	200  
G580 	WH	NJ	17:44	20:40	200  
D2256	WH	NJ	17:47	21:06	200  
D2264	WH	NJ	18:00	20:58	200  
G1540	WH	NJ	18:24	21:14	200  
D2374	WH	NJ	18:31	21:54	200  
G1128	WH	NJ	19:49	22:34	200  
D3092	WH	SH	15:36	20:50	315  
D3074	WH	SH	15:41	21:19	315  
D3070	WH	SH	15:50	21:24	315  
D954 	WH	SH	15:55	20:28	315  
G1726	WH	SH	16:15	20:13	315  
D3062	WH	SH	16:20	22:04	315  
G578 	WH	SH	16:32	20:46	315  
D3066	WH	SH	16:36	22:09	315  
D3004	WH	SH	17:25	22:41	315  
G2626	WH	SJ	07:33	11:47	415  
G1278	WH	SJ	07:55	12:10	415  
G510 	WH	SJ	08:10	12:16	415  
G534 	WH	SJ	08:38	12:43	415  
G1290	WH	SJ	08:55	13:12	415  
G4366	WH	SJ	09:05	13:47	415  
G502 	WH	SJ	09:11	12:56	415  
G512 	WH	SJ	09:21	13:20	415  
G692 	WH	SJ	09:48	14:04	415  
G84  	WH	SJ	10:20	13:29	415  
G572 	WH	SJ	10:31	14:24	415  
G294 	WH	SJ	10:36	14:51	415  
G556 	WH	SJ	10:40	15:07	415  
G586 	WH	SJ	10:42	13:59	415  
G296 	WH	SJ	11:00	15:42	415  
G696 	WH	SJ	11:21	16:04	415  
G2056	WH	SJ	12:09	16:21	415  
G72  	WH	SJ	12:20	16:58	415  
G80  	WH	SJ	12:41	15:50	415  
G518 	WH	SJ	12:45	16:29	415  
G82  	WH	SJ	12:58	16:11	415  
G516 	WH	SJ	13:30	16:40	415  
G66  	WH	SJ	13:41	16:50	415  
G404 	WH	SJ	14:25	17:35	415  
G366 	WH	SJ	14:30	18:25	415  
G532 	WH	SJ	14:40	18:45	415  
G310 	WH	SJ	16:10	20:12	415  
G486 	WH	SJ	16:11	19:56	415  
G402 	WH	SJ	16:21	20:36	415  
G424 	WH	SJ	16:39	20:51	415  
G506 	WH	SJ	16:44	20:40	415  
G530 	WH	SJ	17:20	21:25	415  
G492 	WH	SJ	17:26	21:13	415  
G558 	WH	SJ	18:10	22:16	415  
G406 	WH	SJ	18:36	22:01	415  
G1722	WH	SZ	08:00	11:27	284  
G1738	WH	SZ	08:25	12:35	284  
D3012	WH	SZ	08:30	13:45	284  
G1778	WH	SZ	09:00	13:53	284  
D3034	WH	SZ	09:00	14:17	284  
D3008	WH	SZ	09:06	14:30	284  
G1718	WH	SZ	09:32	12:56	284  
D3044	WH	SZ	09:40	15:22	284  
G1770	WH	SZ	10:19	14:20	284  
G1730	WH	SZ	10:47	15:00	284  
D3048	WH	SZ	11:25	16:58	284  
D3058	WH	SZ	13:05	18:08	284  
G678 	WH	SZ	13:35	17:36	284  
D958 	WH	SZ	13:48	17:52	284  
D2214	WH	SZ	13:56	18:45	284  
G1774	WH	SZ	15:10	19:14	284  
D2218	WH	SZ	15:14	19:50	284  
D3092	WH	SZ	15:36	20:21	284  
D3074	WH	SZ	15:41	20:38	284  
D3024	WH	SZ	15:43	20:58	284  
D954 	WH	SZ	15:55	19:55	284  
G1726	WH	SZ	16:15	19:47	284  
D3062	WH	SZ	16:20	21:27	284  
G578 	WH	SZ	16:32	20:14	284  
D3066	WH	SZ	16:36	21:32	284  
D638 	WH	SZ	16:41	21:38	284  
G1278	WH	TJ	07:55	14:05	658  
G1290	WH	TJ	08:55	15:21	658  
G4366	WH	TJ	09:05	16:21	658  
G294 	WH	TJ	10:36	16:56	658  
G296 	WH	TJ	11:00	17:39	658  
G366 	WH	TJ	14:30	20:32	658  
G832 	WH	XA	11:28	16:08	454  
G852 	WH	XA	12:15	17:03	454  
G96  	WH	XA	12:36	16:31	454  
G818 	WH	XA	14:35	19:13	454  
G2388	WH	XA	14:45	19:35	454  
G822 	WH	XA	14:55	19:30	454  
G836 	WH	XA	15:45	20:09	454  
G844 	WH	XA	16:51	21:06	454  
G860 	WH	XA	17:12	22:16	454  
G868 	WH	XA	17:33	23:16	454  
G826 	WH	XA	17:49	22:49	454  
G840 	WH	XA	18:05	22:32	454  
G2082	WH	XZ	08:50	12:59	393  
G288 	WH	XZ	09:43	13:45	393  
G1848	WH	XZ	10:14	14:16	393  
G276 	WH	XZ	11:10	15:11	393  
G280 	WH	XZ	12:30	16:18	393  
G316 	WH	XZ	13:13	16:37	393  
G1742	WH	XZ	14:15	18:33	393  
G434 	WH	XZ	15:05	19:01	393  
G286 	WH	XZ	15:21	19:31	393  
G1532	WH	XZ	17:39	22:05	393  
G1017	WH	CS	14:39	16:04	164  
G421 	WH	CS	14:44	16:09	164  
G258 	WH	ZZ	07:11	09:10	245  
G1274	WH	ZZ	07:23	09:39	245  
G2626	WH	ZZ	07:33	09:47	245  
G1278	WH	ZZ	07:55	10:22	245  
G510 	WH	ZZ	08:10	10:27	245  
G588 	WH	ZZ	08:30	10:14	245  
G534 	WH	ZZ	08:38	10:44	245  
G2082	WH	ZZ	08:50	11:11	245  
G1290	WH	ZZ	08:55	11:19	245  
G4366	WH	ZZ	09:05	11:34	245  
G502 	WH	ZZ	09:11	10:59	245  
G856 	WH	ZZ	09:17	12:01	245  
G512 	WH	ZZ	09:21	11:29	245  
G288 	WH	ZZ	09:43	11:55	245  
G692 	WH	ZZ	09:48	12:00	245  
G1848	WH	ZZ	10:14	12:17	245  
G84  	WH	ZZ	10:20	12:05	245  
G640 	WH	ZZ	10:26	12:24	245  
G572 	WH	ZZ	10:31	12:37	245  
G294 	WH	ZZ	10:36	12:48	245  
G586 	WH	ZZ	10:42	12:28	245  
G864 	WH	ZZ	10:53	13:38	245  
G296 	WH	ZZ	11:00	13:38	245  
G276 	WH	ZZ	11:10	13:16	245  
G696 	WH	ZZ	11:21	14:05	245  
G832 	WH	ZZ	11:28	13:44	245  
G72  	WH	ZZ	12:20	14:55	245  
G280 	WH	ZZ	12:30	14:36	245  
G96  	WH	ZZ	12:36	14:33	245  
G80  	WH	ZZ	12:41	14:25	245  
G518 	WH	ZZ	12:45	14:50	245  
G82  	WH	ZZ	12:58	14:44	245  
G316 	WH	ZZ	13:13	15:04	245  
G516 	WH	ZZ	13:30	15:14	245  
G66  	WH	ZZ	13:41	15:25	245  
G74  	WH	ZZ	13:49	16:02	245  
G542 	WH	ZZ	14:05	16:21	245  
G366 	WH	ZZ	14:30	16:32	245  
G818 	WH	ZZ	14:35	16:55	245  
G532 	WH	ZZ	14:40	16:41	245  
G2388	WH	ZZ	14:45	17:01	245  
G822 	WH	ZZ	14:55	17:13	245  
G434 	WH	ZZ	15:05	17:01	245  
G2046	WH	ZZ	15:15	17:35	245  
G524 	WH	ZZ	15:20	17:30	245  
G286 	WH	ZZ	15:21	17:21	245  
G68  	WH	ZZ	15:34	17:47	245  
G836 	WH	ZZ	15:45	18:00	245  
G2398	WH	ZZ	15:56	17:57	245  
D2251	WH	CQ	07:42	14:27	277  
D2276	WH	CQ	08:07	15:15	277  
D629 	WH	CQ	09:31	16:09	277  
D2373	WH	CQ	10:19	16:48	277  
D2259	WH	CQ	10:36	17:18	277  
D353 	WH	CQ	11:31	18:02	277  
D2236	WH	CQ	11:32	18:46	277  
D2255	WH	CQ	11:42	18:20	277  
D637 	WH	CQ	11:59	18:38	277  
D2207	WH	CQ	12:16	19:16	277  
D361 	WH	CQ	12:25	19:07	277  
G1312	WH	CQ	12:25	19:33	277  
D2242	WH	CQ	12:37	19:55	277  
D2223	WH	CQ	12:52	19:45	277  
D953 	WH	CQ	12:59	18:53	277  
D2213	WH	CQ	13:20	20:12	277  
D657 	WH	CQ	13:35	20:37	277  
G309 	WH	CQ	13:55	20:29	277  
D2263	WH	CQ	14:03	20:48	277  
D957 	WH	CQ	14:11	20:05	277  
D2269	WH	CQ	14:37	21:22	277  
D2232	WH	CQ	15:04	22:10	277  
D2247	WH	CQ	15:09	21:45	277  
D2226	WH	CQ	15:18	22:38	277  
D2271	WH	CQ	15:28	22:15	277  
D2376	WH	CQ	15:37	22:52	277  
